Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,142.218994,142.311996,141.468994,141.688004,141.688004,42178
2016-02-28,null,null,null,null,null,null
2016-02-29,141.796997,142.093994,141.593994,141.983994,141.983994,5736
2016-03-01,142.233994,142.421997,140.796997,140.796997,140.796997,6650
2016-03-02,140.891006,140.891006,140.281006,140.531006,140.531006,6203
2016-03-03,140.656006,140.938004,140.421997,140.781006,140.781006,4387
2016-03-04,140.796997,140.858994,139.983994,140.156006,140.156006,3179
2016-03-06,null,null,null,null,null,null
2016-03-07,139.858994,139.983994,139.858994,139.953003,139.953003,163
2016-03-08,140.608994,141.093994,140.608994,140.781006,140.781006,39
2016-03-09,140.171997,140.375000,140.093994,140.093994,140.093994,383
2016-03-10,139.656006,139.656006,139.656006,139.656006,139.656006,35
2016-03-11,139.093994,139.188004,139.078003,139.188004,139.188004,318
2016-03-13,null,null,null,null,null,null
2016-03-14,139.406006,139.531006,139.311996,139.358994,139.358994,1415
2016-03-15,139.796997,139.796997,139.406006,139.406006,139.406006,863
2016-03-16,139.671997,139.671997,139.671997,139.671997,139.671997,2004
2016-03-17,140.125000,140.358994,140.125000,140.125000,140.125000,2
2016-03-18,140.578003,140.578003,140.578003,140.578003,140.578003,4
2016-03-20,null,null,null,null,null,null
2016-03-21,140.061996,140.061996,140.061996,140.061996,140.061996,41608
2016-03-22,138.968994,139.468994,138.625000,138.750000,138.750000,39851
2016-03-23,138.641006,139.531006,138.500000,139.500000,139.500000,39749
2016-03-24,139.391006,139.796997,139.046997,139.343994,139.343994,26359
2016-03-27,null,null,null,null,null,null
2016-03-28,139.250000,139.750000,139.061996,139.656006,139.656006,24433
2016-03-29,139.483994,140.516006,139.358994,140.375000,140.375000,45628
2016-03-30,140.421997,140.500000,139.811996,140.203003,140.203003,58807
2016-03-31,140.296997,140.938004,140.156006,140.750000,140.750000,63046
2016-04-01,140.906006,141.061996,140.406006,140.688004,140.688004,51688
2016-04-03,null,null,null,null,null,null
2016-04-04,140.968994,141.171997,140.718994,140.843994,140.843994,41918
2016-04-05,141.000000,141.593994,141.000000,141.453003,141.453003,37120
2016-04-06,141.468994,141.468994,140.906006,141.156006,141.156006,38977
2016-04-07,141.125000,142.031006,141.000000,141.968994,141.968994,50825
2016-04-08,141.953003,141.968994,141.421997,141.641006,141.641006,32574
2016-04-10,null,null,null,null,null,null
2016-04-11,141.688004,141.906006,141.233994,141.608994,141.608994,31285
2016-04-12,141.546997,141.593994,140.891006,140.938004,140.938004,35354
2016-04-13,140.938004,141.266006,140.750000,141.188004,141.188004,50367
2016-04-14,141.125000,141.311996,140.671997,140.953003,140.953003,41984
2016-04-15,140.875000,141.453003,140.750000,141.311996,141.311996,39534
2016-04-17,null,null,null,null,null,null
2016-04-18,141.516006,141.688004,140.891006,141.078003,141.078003,35681
2016-04-19,141.108994,141.125000,140.688004,140.953003,140.953003,41372
2016-04-20,140.938004,141.343994,140.031006,140.093994,140.093994,51081
2016-04-21,140.141006,140.328003,139.625000,139.891006,139.891006,57570
2016-04-22,139.953003,140.156006,139.561996,139.718994,139.718994,43187
2016-04-24,null,null,null,null,null,null
2016-04-25,139.733994,139.983994,139.391006,139.546997,139.546997,39499
2016-04-26,139.438004,139.703003,139.078003,139.203003,139.203003,48363
2016-04-27,139.218994,140.171997,139.188004,140.093994,140.093994,61303
2016-04-28,140.125000,140.641006,139.938004,140.328003,140.328003,54717
2016-04-29,140.483994,140.641006,139.906006,140.561996,140.561996,70194
2016-05-01,null,null,null,null,null,null
2016-05-02,140.421997,140.656006,139.891006,140.000000,140.000000,40277
2016-05-03,139.906006,141.046997,139.906006,140.828003,140.828003,57187
2016-05-04,140.843994,141.188004,140.625000,141.031006,141.031006,55963
2016-05-05,141.125000,141.625000,140.733994,141.453003,141.453003,47612
2016-05-06,141.468994,142.016006,141.000000,141.108994,141.108994,56254
2016-05-08,null,null,null,null,null,null
2016-05-09,141.108994,141.516006,140.968994,141.391006,141.391006,42265
2016-05-10,141.546997,141.561996,141.171997,141.375000,141.375000,44979
2016-05-11,141.358994,141.858994,141.266006,141.641006,141.641006,52337
2016-05-12,141.641006,141.750000,141.156006,141.250000,141.250000,48707
2016-05-13,141.296997,141.968994,141.233994,141.906006,141.906006,56141
2016-05-15,null,null,null,null,null,null
2016-05-16,142.016006,142.078003,141.250000,141.311996,141.311996,34332
2016-05-17,141.281006,141.500000,141.016006,141.218994,141.218994,54152
2016-05-18,141.061996,141.141006,139.656006,139.718994,139.718994,80751
2016-05-19,139.968994,140.311996,139.671997,140.125000,140.125000,68732
2016-05-20,140.078003,140.266006,139.858994,140.108994,140.108994,45335
2016-05-22,null,null,null,null,null,null
2016-05-23,140.156006,140.500000,140.046997,140.266006,140.266006,41243
2016-05-24,140.343994,140.468994,139.766006,140.016006,140.016006,74673
2016-05-25,140.000000,140.156006,139.750000,139.906006,139.906006,90193
2016-05-26,139.938004,140.546997,139.906006,140.531006,140.531006,116892
2016-05-27,140.406006,140.578003,140.125000,140.453003,140.453003,51300
2016-05-29,null,null,null,null,null,null
2016-05-31,140.188004,140.561996,139.858994,140.516006,140.516006,35908
2016-06-01,140.375000,140.875000,140.281006,140.311996,140.311996,20862
2016-06-02,140.453003,140.906006,140.406006,140.750000,140.750000,3783
2016-06-03,140.843994,142.171997,140.843994,142.093994,142.093994,5094
2016-06-05,null,null,null,null,null,null
2016-06-06,141.983994,142.108994,141.718994,141.921997,141.921997,3415
2016-06-07,141.953003,142.046997,141.953003,142.031006,142.031006,170
2016-06-08,142.171997,142.171997,142.125000,142.125000,142.125000,192
2016-06-09,142.453003,142.453003,142.453003,142.453003,142.453003,2880
2016-06-10,142.906006,142.983994,142.906006,142.983994,142.983994,508
2016-06-12,null,null,null,null,null,null
2016-06-13,143.061996,143.296997,143.061996,143.250000,143.250000,788
2016-06-14,143.311996,143.311996,143.311996,143.311996,143.311996,200
2016-06-15,143.218994,143.468994,143.218994,143.468994,143.468994,5090
2016-06-16,143.688004,143.796997,143.688004,143.796997,143.796997,7
2016-06-17,143.125000,143.125000,143.125000,143.125000,143.125000,148
2016-06-19,null,null,null,null,null,null
2016-06-20,142.546997,142.546997,142.546997,142.546997,142.546997,1963
2016-06-21,142.358994,142.358994,142.358994,142.358994,142.358994,57913
2016-06-22,142.781006,143.156006,142.781006,143.078003,143.078003,39535
2016-06-23,143.000000,143.000000,142.296997,142.421997,142.421997,60512
2016-06-24,142.281006,146.750000,142.188004,144.531006,144.531006,123329
2016-06-26,null,null,null,null,null,null
2016-06-27,144.938004,146.358994,144.906006,146.046997,146.046997,72293
2016-06-28,146.266006,146.483994,145.733994,146.016006,146.016006,62642
2016-06-29,145.953003,146.125000,145.296997,145.828003,145.828003,65626
2016-06-30,145.281006,146.125000,144.938004,145.671997,145.671997,109407
2016-07-01,145.858994,147.093994,145.796997,145.968994,145.968994,69175
2016-07-03,null,null,null,null,null,null
2016-07-05,146.281006,147.421997,145.968994,147.296997,147.296997,66523
2016-07-06,147.141006,147.858994,146.891006,147.046997,147.046997,79464
2016-07-07,147.296997,147.438004,146.561996,147.016006,147.016006,55093
2016-07-08,146.968994,147.531006,146.078003,147.296997,147.296997,75630
2016-07-10,null,null,null,null,null,null
2016-07-11,147.375000,147.421997,146.391006,146.438004,146.438004,51842
2016-07-12,146.438004,146.593994,145.171997,145.406006,145.406006,62014
2016-07-13,145.421997,146.093994,145.343994,145.968994,145.968994,67024
2016-07-14,145.858994,146.046997,144.891006,145.171997,145.171997,74719
2016-07-15,145.108994,145.375000,144.281006,144.391006,144.391006,76303
2016-07-17,null,null,null,null,null,null
2016-07-18,144.781006,144.891006,144.250000,144.500000,144.500000,38457
2016-07-19,144.561996,145.125000,144.516006,144.858994,144.858994,53972
2016-07-20,144.921997,145.016006,144.358994,144.578003,144.578003,49441
2016-07-21,144.531006,144.921997,143.968994,144.811996,144.811996,72498
2016-07-22,144.891006,145.156006,144.358994,144.750000,144.750000,49459
2016-07-24,null,null,null,null,null,null
2016-07-25,144.733994,144.953003,144.453003,144.688004,144.688004,34795
2016-07-26,144.671997,145.156006,144.468994,144.796997,144.796997,52311
2016-07-27,144.811996,145.608994,144.421997,145.438004,145.438004,61200
2016-07-28,145.608994,145.718994,145.141006,145.468994,145.468994,58349
2016-07-29,145.546997,146.328003,144.796997,146.203003,146.203003,90578
2016-07-31,null,null,null,null,null,null
2016-08-01,145.906006,146.281006,145.343994,145.733994,145.733994,74014
2016-08-02,145.406006,145.546997,144.766006,145.218994,145.218994,72739
2016-08-03,144.983994,145.311996,144.750000,145.156006,145.156006,48225
2016-08-04,145.156006,145.921997,144.983994,145.718994,145.718994,56168
2016-08-05,145.781006,145.921997,144.578003,144.703003,144.703003,62567
2016-08-07,null,null,null,null,null,null
2016-08-08,144.578003,144.828003,144.218994,144.641006,144.641006,46669
2016-08-09,144.546997,145.266006,144.453003,145.156006,145.156006,43167
2016-08-10,145.093994,145.733994,145.093994,145.656006,145.656006,59770
2016-08-11,145.625000,145.703003,144.671997,144.733994,144.733994,50646
2016-08-12,144.796997,145.891006,144.750000,145.406006,145.406006,67084
2016-08-14,null,null,null,null,null,null
2016-08-15,145.421997,145.641006,144.796997,144.906006,144.906006,45304
2016-08-16,144.858994,145.438004,144.453003,144.608994,144.608994,76627
2016-08-17,144.641006,145.141006,144.453003,144.811996,144.811996,56269
2016-08-18,144.938004,145.266006,144.718994,145.125000,145.125000,47606
2016-08-19,145.156006,145.171997,144.421997,144.608994,144.608994,51395
2016-08-21,null,null,null,null,null,null
2016-08-22,144.561996,145.188004,144.328003,145.125000,145.125000,46021
2016-08-23,145.061996,145.311996,144.733994,144.983994,144.983994,61316
2016-08-24,145.061996,145.141006,144.796997,144.953003,144.953003,81009
2016-08-25,144.858994,145.061996,144.608994,144.750000,144.750000,110838
2016-08-26,144.766006,145.406006,143.953003,143.968994,143.968994,135699
2016-08-28,null,null,null,null,null,null
2016-08-29,144.000000,144.891006,143.891006,144.828003,144.828003,79984
2016-08-30,144.843994,144.921997,144.516006,144.796997,144.796997,93829
2016-08-31,144.843994,144.968994,144.608994,144.811996,144.811996,13808
2016-09-01,144.625000,144.938004,144.141006,144.766006,144.766006,11047
2016-09-02,144.733994,145.108994,144.125000,144.468994,144.468994,3057
2016-09-04,null,null,null,null,null,null
2016-09-06,144.188004,145.233994,144.141006,145.141006,145.141006,7339
2016-09-07,145.250000,145.421997,145.125000,145.171997,145.171997,6177
2016-09-08,145.218994,145.218994,144.171997,144.266006,144.266006,4278
2016-09-09,144.343994,144.343994,143.593994,143.608994,143.608994,1647
2016-09-11,null,null,null,null,null,null
2016-09-12,143.546997,143.750000,143.391006,143.703003,143.703003,1393
2016-09-13,143.750000,143.766006,142.921997,142.938004,142.938004,1834
2016-09-14,142.906006,143.561996,142.875000,143.561996,143.561996,284
2016-09-15,143.500000,143.500000,143.266006,143.375000,143.375000,1351
2016-09-16,143.421997,143.421997,143.421997,143.421997,143.421997,271
2016-09-18,null,null,null,null,null,null
2016-09-19,143.453003,143.453003,143.453003,143.453003,143.453003,795
2016-09-20,143.811996,143.811996,143.531006,143.561996,143.561996,44
2016-09-21,143.500000,143.531006,143.343994,143.531006,143.531006,79357
2016-09-22,143.516006,144.093994,143.483994,143.766006,143.766006,69803
2016-09-23,143.875000,144.108994,143.781006,143.983994,143.983994,41147
2016-09-25,null,null,null,null,null,null
2016-09-26,144.000000,144.578003,143.921997,144.358994,144.358994,44479
2016-09-27,144.406006,144.953003,144.141006,144.811996,144.811996,102090
2016-09-28,144.811996,145.000000,144.531006,144.656006,144.656006,54835
2016-09-29,144.608994,145.000000,144.266006,144.843994,144.843994,70389
2016-09-30,144.766006,145.093994,144.046997,144.156006,144.156006,101546
2016-10-02,null,null,null,null,null,null
2016-10-03,144.296997,144.343994,143.891006,143.968994,143.968994,44320
2016-10-04,143.938004,144.108994,143.093994,143.188004,143.188004,72177
2016-10-05,143.141006,143.375000,142.593994,142.796997,142.796997,64454
2016-10-06,142.875000,143.078003,142.391006,142.453003,142.453003,73126
2016-10-07,142.500000,142.781006,142.093994,142.578003,142.578003,88424
2016-10-09,null,null,null,null,null,null
2016-10-11,142.203003,142.468994,141.983994,142.281006,142.281006,58980
2016-10-12,142.188004,142.266006,141.766006,142.078003,142.078003,74804
2016-10-13,142.188004,142.733994,142.188004,142.625000,142.625000,61971
2016-10-14,142.516006,142.561996,141.766006,141.921997,141.921997,77492
2016-10-16,null,null,null,null,null,null
2016-10-17,141.811996,142.406006,141.641006,142.266006,142.266006,58248
2016-10-18,142.266006,142.608994,142.031006,142.500000,142.500000,55843
2016-10-19,142.593994,142.733994,142.250000,142.453003,142.453003,54009
2016-10-20,142.500000,142.828003,142.233994,142.546997,142.546997,57259
2016-10-21,142.375000,142.750000,142.358994,142.656006,142.656006,41290
2016-10-23,null,null,null,null,null,null
2016-10-24,142.688004,142.858994,142.218994,142.375000,142.375000,47376
2016-10-25,142.328003,142.625000,142.046997,142.421997,142.421997,60698
2016-10-26,142.468994,142.641006,141.921997,142.046997,142.046997,72948
2016-10-27,141.953003,142.016006,141.031006,141.375000,141.375000,85871
2016-10-28,141.250000,141.546997,140.938004,141.375000,141.375000,73213
2016-10-30,null,null,null,null,null,null
2016-10-31,141.406006,141.656006,141.296997,141.516006,141.516006,72418
2016-11-01,141.578003,141.796997,140.921997,141.671997,141.671997,106305
2016-11-02,141.561996,142.311996,141.561996,141.983994,141.983994,95826
2016-11-03,141.921997,142.328003,141.546997,141.843994,141.843994,75842
2016-11-04,141.843994,142.391006,141.750000,142.218994,142.218994,69126
2016-11-06,null,null,null,null,null,null
2016-11-07,141.766006,141.921997,141.546997,141.688004,141.688004,46573
2016-11-08,141.703003,141.968994,141.061996,141.233994,141.233994,59515
2016-11-09,141.281006,143.171997,138.421997,138.671997,138.671997,300843
2016-11-10,138.828003,139.483994,137.516006,137.953003,137.953003,202487
2016-11-13,null,null,null,null,null,null
2016-11-14,137.296997,137.391006,135.656006,136.671997,136.671997,172238
2016-11-15,136.266006,137.156006,136.250000,136.406006,136.406006,122354
2016-11-16,136.593994,136.766006,135.625000,136.531006,136.531006,123222
2016-11-17,136.561996,136.921997,135.500000,135.891006,135.891006,131779
2016-11-18,135.483994,135.983994,134.811996,135.171997,135.171997,130565
2016-11-20,null,null,null,null,null,null
2016-11-21,134.858994,135.578003,134.828003,135.188004,135.188004,107913
2016-11-22,135.561996,135.811996,135.203003,135.438004,135.438004,163410
2016-11-23,135.468994,135.781006,134.328003,135.046997,135.046997,186816
2016-11-25,135.093994,135.171997,134.391006,134.891006,134.891006,90058
2016-11-27,null,null,null,null,null,null
2016-11-28,135.108994,135.656006,135.016006,135.561996,135.561996,183007
2016-11-29,135.625000,135.906006,135.203003,135.811996,135.811996,101181
2016-11-30,135.811996,135.938004,134.516006,134.983994,134.983994,32837
2016-12-01,134.750000,134.858994,133.593994,134.141006,134.141006,11831
2016-12-02,134.171997,135.000000,134.171997,134.796997,134.796997,4747
2016-12-04,null,null,null,null,null,null
2016-12-05,135.343994,135.343994,134.171997,134.828003,134.828003,10900
2016-12-06,134.828003,134.983994,134.688004,134.750000,134.750000,2343
2016-12-07,135.078003,135.296997,135.046997,135.296997,135.296997,1705
2016-12-08,134.953003,135.016006,134.531006,134.811996,134.811996,1341
2016-12-09,134.281006,134.608994,133.938004,134.031006,134.031006,4238
2016-12-11,null,null,null,null,null,null
2016-12-12,133.593994,133.938004,133.561996,133.906006,133.906006,3498
2016-12-13,133.983994,134.375000,133.811996,133.906006,133.906006,813
2016-12-14,134.516006,134.516006,133.328003,133.328003,133.328003,69
2016-12-15,132.796997,132.796997,132.796997,132.796997,132.796997,321
2016-12-16,132.500000,132.500000,132.500000,132.500000,132.500000,451
2016-12-18,null,null,null,null,null,null
2016-12-19,133.046997,133.141006,133.046997,133.141006,133.141006,18
2016-12-20,132.875000,133.093994,132.875000,133.016006,133.016006,53038
2016-12-21,null,null,null,null,null,null
2016-12-22,132.718994,132.828003,132.266006,132.546997,132.546997,45151
2016-12-23,132.531006,132.858994,132.483994,132.703003,132.703003,20892
2016-12-25,null,null,null,null,null,null
2016-12-27,132.625000,132.641006,132.281006,132.468994,132.468994,25026
2016-12-28,132.468994,133.188004,132.438004,133.125000,133.125000,49657
2016-12-29,133.078003,133.703003,133.078003,133.483994,133.483994,64432
2016-12-30,133.483994,134.108994,133.391006,134.061996,134.061996,61942
2017-01-01,null,null,null,null,null,null
2017-01-03,133.875000,134.016006,133.061996,133.843994,133.843994,95668
2017-01-04,133.906006,134.108994,133.516006,133.875000,133.875000,87363
2017-01-05,133.953003,135.171997,133.828003,134.858994,134.858994,127086
2017-01-06,135.108994,135.593994,134.218994,134.328003,134.328003,98226
2017-01-08,null,null,null,null,null,null
2017-01-09,134.281006,134.983994,134.125000,134.858994,134.858994,64897
2017-01-10,134.938004,135.046997,134.641006,134.811996,134.811996,67977
2017-01-11,134.858994,135.453003,134.625000,134.953003,134.953003,98207
2017-01-12,134.906006,135.703003,134.906006,135.046997,135.046997,97781
2017-01-13,135.016006,135.641006,134.233994,134.858994,134.858994,97582
2017-01-15,null,null,null,null,null,null
2017-01-17,134.766006,135.781006,134.703003,135.516006,135.516006,109147
2017-01-18,135.483994,135.546997,134.218994,134.750000,134.750000,95866
2017-01-19,134.171997,134.468994,133.438004,133.921997,133.921997,135003
2017-01-20,133.750000,134.046997,133.296997,133.891006,133.891006,113695
2017-01-22,null,null,null,null,null,null
2017-01-23,133.875000,134.921997,133.781006,134.671997,134.671997,123309
2017-01-24,134.688004,134.843994,133.781006,133.828003,133.828003,76637
2017-01-25,133.921997,134.078003,133.078003,133.203003,133.203003,108208
2017-01-26,133.296997,133.500000,132.843994,133.391006,133.391006,84005
2017-01-27,133.406006,133.750000,133.171997,133.733994,133.733994,60697
2017-01-29,null,null,null,null,null,null
2017-01-30,133.733994,133.968994,133.546997,133.781006,133.781006,81967
2017-01-31,133.688004,134.391006,133.546997,134.156006,134.156006,157813
2017-02-01,134.093994,134.125000,133.375000,133.875000,133.875000,86703
2017-02-02,133.858994,134.421997,133.796997,133.921997,133.921997,106160
2017-02-03,133.858994,134.483994,133.531006,133.733994,133.733994,109609
2017-02-05,null,null,null,null,null,null
2017-02-06,134.093994,134.766006,133.921997,134.671997,134.671997,86410
2017-02-07,134.671997,135.250000,134.343994,134.983994,134.983994,89692
2017-02-08,134.875000,135.750000,134.843994,135.438004,135.438004,113986
2017-02-09,135.516006,135.608994,134.641006,134.733994,134.733994,86737
2017-02-10,134.733994,134.750000,134.266006,134.561996,134.561996,89348
2017-02-12,null,null,null,null,null,null
2017-02-13,134.516006,134.516006,134.016006,134.233994,134.233994,56767
2017-02-14,134.188004,134.296997,133.391006,133.796997,133.796997,108715
2017-02-15,133.811996,133.875000,133.156006,133.421997,133.421997,95478
2017-02-16,133.468994,134.203003,133.421997,134.061996,134.061996,94511
2017-02-17,134.031006,134.718994,133.938004,134.391006,134.391006,69606
2017-02-19,null,null,null,null,null,null
2017-02-21,134.421997,134.561996,133.968994,134.391006,134.391006,87413
2017-02-22,134.343994,134.843994,134.046997,134.516006,134.516006,199339
2017-02-23,134.578003,135.078003,134.483994,134.891006,134.891006,201591
2017-02-24,135.031006,135.828003,134.953003,135.750000,135.750000,149797
2017-02-26,null,null,null,null,null,null
2017-02-27,135.796997,135.796997,135.156006,135.188004,135.188004,109618
2017-02-28,135.218994,135.561996,134.766006,135.311996,135.311996,34179
2017-03-01,134.811996,134.811996,133.938004,134.031006,134.031006,10703
2017-03-02,134.031006,134.125000,133.531006,133.733994,133.733994,5434
2017-03-03,133.828003,133.953003,133.453003,133.766006,133.766006,4923
2017-03-05,null,null,null,null,null,null
2017-03-06,133.733994,134.141006,133.656006,133.766006,133.766006,2283
2017-03-07,133.703003,133.828003,133.500000,133.608994,133.608994,768
2017-03-08,132.921997,133.188004,132.858994,133.188004,133.188004,1206
2017-03-09,132.953003,133.108994,132.531006,132.641006,132.641006,1656
2017-03-10,132.875000,132.875000,132.875000,132.875000,132.875000,52
2017-03-12,null,null,null,null,null,null
2017-03-13,132.578003,132.578003,132.578003,132.578003,132.578003,1342
2017-03-14,132.391006,132.750000,132.391006,132.750000,132.750000,30
2017-03-15,133.031006,133.811996,133.000000,133.811996,133.811996,872
2017-03-16,133.578003,133.656006,133.438004,133.656006,133.656006,239
2017-03-17,133.921997,134.031006,133.921997,133.968994,133.968994,181
2017-03-19,null,null,null,null,null,null
2017-03-20,134.328003,134.438004,134.328003,134.328003,134.328003,689
2017-03-21,134.125000,134.828003,134.093994,134.781006,134.781006,458
2017-03-22,135.203003,135.218994,135.188004,135.188004,135.188004,110905
2017-03-23,133.750000,133.968994,133.343994,133.593994,133.593994,100333
2017-03-24,133.516006,133.906006,133.375000,133.828003,133.828003,45568
2017-03-26,null,null,null,null,null,null
2017-03-27,133.718994,134.438004,133.718994,134.108994,134.108994,55852
2017-03-28,134.031006,134.311996,133.531006,133.688004,133.688004,72021
2017-03-29,133.561996,134.061996,133.468994,133.953003,133.953003,60586
2017-03-30,134.016006,134.125000,133.483994,133.593994,133.593994,60686
2017-03-31,133.546997,133.968994,133.438004,133.891006,133.891006,110119
2017-04-02,null,null,null,null,null,null
2017-04-03,133.921997,134.796997,133.781006,134.468994,134.468994,93183
2017-04-04,134.750000,134.906006,134.250000,134.453003,134.453003,78288
2017-04-05,134.296997,134.733994,134.046997,134.375000,134.375000,99332
2017-04-06,134.608994,134.703003,134.250000,134.531006,134.531006,57681
2017-04-07,134.561996,135.468994,134.061996,134.188004,134.188004,128678
2017-04-09,null,null,null,null,null,null
2017-04-10,134.108994,134.516006,133.953003,134.343994,134.343994,53048
2017-04-11,134.328003,135.188004,134.328003,135.078003,135.078003,83024
2017-04-12,135.061996,135.811996,134.938004,135.141006,135.141006,76321
2017-04-13,135.843994,136.125000,135.483994,135.968994,135.968994,82031
2017-04-16,null,null,null,null,null,null
2017-04-17,136.108994,136.391006,135.608994,135.718994,135.718994,42251
2017-04-18,135.656006,136.766006,135.625000,136.593994,136.593994,67154
2017-04-19,136.688004,136.703003,136.046997,136.281006,136.281006,59175
2017-04-20,136.171997,136.358994,135.625000,135.828003,135.828003,75085
2017-04-21,135.906006,136.233994,135.750000,135.906006,135.906006,59495
2017-04-23,null,null,null,null,null,null
2017-04-24,135.218994,135.546997,134.781006,135.468994,135.468994,98720
2017-04-25,135.516006,135.561996,134.671997,134.858994,134.858994,74365
2017-04-26,134.796997,135.203003,134.625000,135.093994,135.093994,86230
2017-04-27,135.188004,135.453003,134.968994,135.281006,135.281006,76658
2017-04-28,135.281006,135.500000,134.781006,135.453003,135.453003,100172
2017-04-30,null,null,null,null,null,null
2017-05-01,135.438004,135.578003,134.811996,134.968994,134.968994,64491
2017-05-02,135.046997,135.483994,134.828003,135.311996,135.311996,75164
2017-05-03,135.468994,135.531006,134.953003,135.171997,135.171997,93290
2017-05-04,135.078003,135.078003,134.483994,134.641006,134.641006,82563
2017-05-05,134.641006,134.891006,134.233994,134.703003,134.703003,77517
2017-05-07,null,null,null,null,null,null
2017-05-08,134.561996,135.000000,134.250000,134.438004,134.438004,67489
2017-05-09,134.296997,134.421997,133.968994,134.078003,134.078003,63197
2017-05-10,134.171997,134.531006,133.953003,133.983994,133.983994,90932
2017-05-11,134.000000,134.233994,133.828003,134.093994,134.093994,77710
2017-05-12,134.233994,135.000000,134.188004,134.858994,134.858994,94769
2017-05-14,null,null,null,null,null,null
2017-05-15,134.968994,135.093994,134.656006,134.796997,134.796997,54168
2017-05-16,134.766006,135.188004,134.546997,134.921997,134.921997,76403
2017-05-17,134.983994,136.296997,134.953003,136.250000,136.250000,136302
2017-05-18,136.203003,136.688004,135.891006,136.093994,136.093994,158367
2017-05-19,136.078003,136.188004,135.766006,135.983994,135.983994,79764
2017-05-21,null,null,null,null,null,null
2017-05-22,136.061996,136.093994,135.843994,135.875000,135.875000,90321
2017-05-23,135.858994,136.218994,135.453003,135.516006,135.516006,155700
2017-05-24,135.546997,135.938004,135.358994,135.718994,135.718994,168129
2017-05-25,135.906006,136.000000,135.703003,135.875000,135.875000,189060
2017-05-26,135.843994,136.188004,135.843994,135.983994,135.983994,116246
2017-05-28,null,null,null,null,null,null
2017-05-30,135.983994,136.483994,135.811996,136.375000,136.375000,98511
2017-05-31,136.421997,136.625000,136.171997,136.625000,136.625000,18480
2017-06-01,136.468994,136.483994,136.125000,136.391006,136.391006,12440
2017-06-02,136.438004,137.266006,136.358994,137.061996,137.061996,5890
2017-06-04,null,null,null,null,null,null
2017-06-05,137.046997,137.125000,136.750000,136.843994,136.843994,4109
2017-06-06,136.858994,137.421997,136.858994,137.266006,137.266006,3787
2017-06-07,137.188004,137.281006,136.875000,136.906006,136.906006,3414
2017-06-08,136.906006,136.906006,136.516006,136.733994,136.733994,2375
2017-06-09,136.891006,136.891006,136.375000,136.733994,136.733994,749
2017-06-11,null,null,null,null,null,null
2017-06-12,136.593994,136.828003,136.561996,136.561996,136.561996,241
2017-06-13,136.578003,136.656006,136.483994,136.641006,136.641006,78
2017-06-14,136.968994,137.875000,136.968994,137.483994,137.483994,1360
